name,rating,review_count,price,categories,city,state,zip_code,latitude,longitude,address,url
Zanmi,4.5,160,2,"Haitian, Tapas_SmallPlates, Sandwiches",Brooklyn,NY,11225,40.6579395,-73.9505773,"1206 Nostrand Ave Brooklyn, NY 11225",https://www.yelp.com/biz/zanmi-brooklyn-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Tuome,4.5,589,3,"New_American, Asian_Fusion",New York,NY,10009,40.72412483,-73.98289063,"536 E 5th St New York, NY 10009",https://www.yelp.com/biz/tuome-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Marta,4,928,3,"Pizza, Italian",New York,NY,10016,40.7445882,-73.9847936,"29 E 29th St New York, NY 10016",https://www.yelp.com/biz/marta-new-york-7?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Raku_It's_Japanese,4.5,143,2,Japanese,New York,NY,10022,40.756591,-73.969306,"212 East 52nd St New York, NY 10022",https://www.yelp.com/biz/raku-its-japanese-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Qanoon,4,101,2,"Middle_Eastern, Mediterranean, Sandwiches",New York,NY,10011,40.74524,-74.00202,"180 9th Ave New York, NY 10011",https://www.yelp.com/biz/qanoon-new-york-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Tofu_Tofu,4.5,412,2,"Korean, JuiceBars, Barbeque",New York,NY,10013,40.71762995,-73.99543013,"96 Bowery New York, NY 10013",https://www.yelp.com/biz/tofu-tofu-new-york-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
El_Camion,4,728,2,Mexican,New York,NY,10009,40.7291,-73.98105,"194 Ave A New York, NY 10009",https://www.yelp.com/biz/el-camion-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Marc_Forgione,4.5,966,3,New_American,New York,NY,10013,40.71647,-74.0095599,"134 Reade St New York, NY 10013",https://www.yelp.com/biz/marc-forgione-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Gage_and_Tollner,4,71,4,American_Traditional,Brooklyn,NY,11201,40.691328,-73.987861,"372 Fulton St Brooklyn, NY 11201",https://www.yelp.com/biz/gage-and-tollner-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Charm_Kao,4.5,73,2,Thai,Brooklyn,NY,11201,40.68922298,-73.98632168,"193 Schermerhorn St Brooklyn, NY 11201",https://www.yelp.com/biz/charm-kao-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Maze,4,558,2,"Korean, Cocktail_Bars, Mexican",New York,NY,10001,40.747846,-73.9872499,"32 W 32nd St Fl 3 New York, NY 10001",https://www.yelp.com/biz/the-maze-new-york-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Jeffrey's_Grocery,4,478,3,"Seafood, Bars, Breakfast_and_Brunch",New York,NY,10014,40.73399,-74.00137,"172 Waverly Pl New York, NY 10014",https://www.yelp.com/biz/jeffreys-grocery-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Oscar's_Place,4.5,230,2,"Modern_European, Breakfast_and_Brunch, British",New York,NY,10014,40.7318649,-74.0064011,"466 Hudson St New York, NY 10014",https://www.yelp.com/biz/oscars-place-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Menya_Jiro_Brooklyn,4,172,2,Ramen,Brooklyn,NY,11201,40.69505,-73.98357,"306 Gold St Ste C2 Brooklyn, NY 11201",https://www.yelp.com/biz/menya-jiro-brooklyn-brooklyn-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Café_China,4,1728,2,Szechuan,New York,NY,10018,40.75157,-73.98584,"59 W 37th St New York, NY 10018",https://www.yelp.com/biz/caf%C3%A9-china-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
LunÀtico,4.5,122,2,"Cocktail_Bars, Tapas_SmallPlates, MusicVenues",Brooklyn,NY,11233,40.6834345,-73.93461186,"486 Halsey St Brooklyn, NY 11233",https://www.yelp.com/biz/lun%C3%A0tico-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Whitmans_Hudson_Yards,4,241,2,"Burgers, Desserts, New_American",New York,NY,10001,40.75173482,-74.00146209,"331 10th Ave New York, NY 10001",https://www.yelp.com/biz/whitmans-hudson-yards-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Manhatta,4.5,479,4,New_American,New York,NY,10005,40.70797,-74.00889,"28 Liberty St Fl 60 New York, NY 10005",https://www.yelp.com/biz/manhatta-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Babbo,4,2482,4,Italian,New York,NY,10011,40.732283,-73.999284,"110 Waverly Pl New York, NY 10011",https://www.yelp.com/biz/babbo-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Babbo,4,2482,4,Italian,New York,NY,10011,40.732283,-73.999284,"110 Waverly Pl New York, NY 10011",https://www.yelp.com/biz/babbo-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Mekelburg's,4,313,2,"Gourmet, New_American, Beer_Bar",Brooklyn,NY,11238,40.687542,-73.962334,"293 Grand Ave Brooklyn, NY 11238",https://www.yelp.com/biz/mekelburgs-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Death_Ave,3.5,612,2,"Greek, New_American, Gastropub",New York,NY,10001,40.75105092,-74.00194808,"315 10th Ave New York, NY 10001",https://www.yelp.com/biz/death-ave-new-york-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Takumen,4,249,2,"Coffee_and_Tea, Izakaya, Ramen",Long Island City,NY,11101,40.74259,-73.9546699,"5-50 50th Ave Long Island City, NY 11101",https://www.yelp.com/biz/takumen-long-island-city-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Lox,4,53,2,"Cafe, Kosher",New York,NY,10280,40.70638881,-74.01866584,"36 Battery Pl Museum Of Jewish Heritage New York, NY 10280",https://www.yelp.com/biz/lox-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Flying_Cock,4,641,2,"Pubs, Breakfast_and_Brunch, Sandwiches",New York,NY,10016,40.745296,-73.978073,"497 3rd Ave New York, NY 10016",https://www.yelp.com/biz/the-flying-cock-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Anything_At_All,4,16,2,New_American,New York,NY,10044,40.7562,-73.95504,"22 N Loop Rd New York, NY 10044",https://www.yelp.com/biz/anything-at-all-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Boqueria_Flatiron,4,1318,3,"Spanish, Tapas_Bars, Breakfast_and_Brunch",New York,NY,10011,40.74029277,-73.99407098,"53 W 19th St New York, NY 10011",https://www.yelp.com/biz/boqueria-flatiron-new-york-4?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Kimbap_Lab,5,54,2,"Korean, Gluten_Free, Vegan",Brooklyn,NY,11249,40.71611,-73.95974,"238 Bedford Ave Brooklyn, NY 11249",https://www.yelp.com/biz/kimbap-lab-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
La_Nonna_Ristorante_&_Bar,4,362,2,"Italian, Bars",Brooklyn,NY,11249,40.71846879,-73.96391855,"184 Kent Ave Brooklyn, NY 11249",https://www.yelp.com/biz/la-nonna-ristorante-and-bar-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Bar_Bolinas,4,130,2,"New_American, Mexican, Cocktail_Bars",Clinton Hill,NY,11205,40.693499,-73.967389,"455 Myrtle Ave Clinton Hill, NY 11205",https://www.yelp.com/biz/bar-bolinas-clinton-hill?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Highwood,4,134,2,"Cocktail_Bars, American_Traditional, Seafood",Weehawken,NJ,7086,40.77683348,-74.01162464,"500 Ave At Port Imperial Weehawken, NJ 07086",https://www.yelp.com/biz/the-highwood-weehawken?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Win_Son_Bakery,4,222,2,"Bakery, Cafe, Sandwiches",Brooklyn,NY,11206,40.70721,-73.94302,"164 Graham Ave Brooklyn, NY 11206",https://www.yelp.com/biz/win-son-bakery-brooklyn-9?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Hudson_&_Co,4,554,3,"Gastropub, New_American, Cocktail_Bars",Jersey City,NJ,7302,40.720988,-74.031573,"3 2nd St Jersey City, NJ 07302",https://www.yelp.com/biz/hudson-and-co-jersey-city?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Counter_&_Bodega,4.5,158,2,"Latin_America, Tapas_SmallPlates, PuertoRican",New York,NY,10011,40.74382731,-73.996272,"216 7th Ave New York, NY 10011",https://www.yelp.com/biz/counter-and-bodega-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Cyclo,4,587,2,"Vietnamese, Noodles, Comfort_Food",Long Island City,NY,11101,40.745714,-73.953549,"5-51 47th Ave Long Island City, NY 11101",https://www.yelp.com/biz/cyclo-long-island-city?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Kotobuki_Manhattan,4,667,2,"Japanese, Sushi_Bars, Seafood",New York,NY,10003,40.731107,-73.98912,"56 3rd Ave New York, NY 10003",https://www.yelp.com/biz/kotobuki-manhattan-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Dellarocco's,4,310,2,"Pizza, Italian, Wine_Bars",Brooklyn,NY,11201,40.6950309,-73.9961252,"214 Hicks St Brooklyn, NY 11201",https://www.yelp.com/biz/dellaroccos-brooklyn-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Plan_B,4.5,64,2,Korean,New York,NY,10001,40.74769,-73.98735,"34 W 32nd St New York, NY 10001",https://www.yelp.com/biz/plan-b-new-york-7?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Niche,4,105,2,Japanese,New York,NY,10002,40.71786,-73.98518,"172 Delancey St New York, NY 10002",https://www.yelp.com/biz/niche-new-york-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Scalino,4.5,278,2,Italian,Brooklyn,NY,11222,40.7244699,-73.95151,"659 Manhattan Ave Brooklyn, NY 11222",https://www.yelp.com/biz/scalino-brooklyn-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
NOMO_Kitchen,3.5,673,2,"New_American, Mediterranean, Breakfast_and_Brunch",New York,NY,10013,40.7198301,-74.0000708,"9 Crosby St NOMO SOHO Hotel New York, NY 10013",https://www.yelp.com/biz/nomo-kitchen-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Ootoya_Chelsea,4,1450,2,"Sushi_Bars, Hot_Pot, Japanese_Curry",New York,NY,10011,40.73881,-73.99279,"8 W 18th St New York, NY 10011",https://www.yelp.com/biz/ootoya-chelsea-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Carthage_Must_Be_Destroyed,3.5,173,3,"Breakfast_and_Brunch, Coffee_and_Tea, Sandwiches",Brooklyn,NY,11206,40.711471,-73.935062,"222 Bogart St Brooklyn, NY 11206",https://www.yelp.com/biz/carthage-must-be-destroyed-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Sauce_&_Barrel,4,489,2,"Bars, Italian, Pizza",New York,NY,10006,40.707999,-74.0142651,"97 Washington St New York, NY 10006",https://www.yelp.com/biz/sauce-and-barrel-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Pilot,4,259,3,"Cocktail_Bars, Seafood",Brooklyn,NY,11201,40.69643242,-73.98900109,"Pier 6 Brooklyn Bridge Park Brooklyn Bridge Park Brooklyn, NY 11201",https://www.yelp.com/biz/pilot-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Ear_Inn,4,405,2,"Bars, American_Traditional",New York,NY,10013,40.725925,-74.009489,"326 Spring St New York, NY 10013",https://www.yelp.com/biz/the-ear-inn-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Macao_Trading_Company,4,794,3,"Asian_Fusion, Portuguese, Chinese",New York,NY,10013,40.719623,-74.003904,"311 Church St New York, NY 10013",https://www.yelp.com/biz/macao-trading-company-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Valerie,4.5,355,2,"New_American, Cocktail_Bars",New York,NY,10036,40.756326,-73.981117,"45 W 45th St between 5th & 6th Ave New York, NY 10036",https://www.yelp.com/biz/valerie-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
San_Marino_Ristorante,4.5,177,2,"Italian, Wine_Bars, Seafood",New York,NY,10014,40.72697,-74.00611,"66 Charlton St New York, NY 10014",https://www.yelp.com/biz/san-marino-ristorante-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Hole_In_The_Wall,4,200,2,"Australian, Breakfast_and_Brunch, Coffee_and_Tea",New York,NY,10010,40.743292,-73.991097,"37 W 24th St New York, NY 10010",https://www.yelp.com/biz/hole-in-the-wall-new-york-13?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Taqueria_Al_Pastor,4.5,22,2,Mexican,Brooklyn,NY,11201,40.69042,-73.99176,"119 Court St Brooklyn, NY 11201",https://www.yelp.com/biz/taqueria-al-pastor-brooklyn-3?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Ayada_Thai_Chelsea_Market,4,169,2,Thai,New York,NY,10011,40.74268377,-74.00618912,"75 9th Ave New York, NY 10011",https://www.yelp.com/biz/ayada-thai-chelsea-market-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Miramar,4,217,2,"Seafood, Mediterranean",New York,NY,10280,40.70814,-74.01779,"21 S End Ave New York, NY 10280",https://www.yelp.com/biz/miramar-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
LOVE_Korean_BBQ,4.5,474,3,"Korean, Barbeque",New York,NY,10016,40.747118,-73.985056,"319 5th Ave New York, NY 10016",https://www.yelp.com/biz/love-korean-bbq-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Graziella's,4,457,2,"Italian, Pizza, Bars",Brooklyn,NY,11205,40.69045639,-73.96962738,"232 Vanderbilt Ave Brooklyn, NY 11205",https://www.yelp.com/biz/graziellas-brooklyn-11?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
SUGARFISH_by_sushi_nozawa,4,219,3,Sushi_Bars,New York,NY,10012,40.72511,-74.00358,"202 Spring St New York, NY 10012",https://www.yelp.com/biz/sugarfish-by-sushi-nozawa-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Bel_Ami,4,216,2,"French, Cafe, Sandwiches",New York,NY,10065,40.7689753,-73.9670732,"30 E 68th St New York, NY 10065",https://www.yelp.com/biz/bel-ami-new-york-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Gran_Morsi,4.5,418,3,"Italian, Cocktail_Bars",New York,NY,10007,40.71420524,-74.00775355,"22 Warren St New York, NY 10007",https://www.yelp.com/biz/gran-morsi-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Wei_Williamsburg,4,188,2,Chinese,Brooklyn,NY,11211,40.7107868,-73.9542168,"145 Borinquen Pl Brooklyn, NY 11211",https://www.yelp.com/biz/wei-williamsburg-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
French_Louie,4,425,2,French,Brooklyn,NY,11201,40.6879459,-73.988257,"320 Atlantic Ave Brooklyn, NY 11201",https://www.yelp.com/biz/french-louie-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Mazu_Szechuan,4.5,85,2,"Szechuan, Dimsum, Wine_Bars",New York,NY,10016,40.745234,-73.97812,"495 3rd Ave New York, NY 10016",https://www.yelp.com/biz/mazu-szechuan-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Taco_Mahal,4.5,686,2,"Indian, Tacos, Latin_America",New York,NY,10014,40.73235768,-74.00332646,"73 7th Ave S New York, NY 10014",https://www.yelp.com/biz/taco-mahal-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Zest_Ramen,4.5,291,2,"Ramen, Izakaya, Sushi_Bars",New York,NY,10002,40.71816,-73.99186,"112 Eldridge St New York, NY 10002",https://www.yelp.com/biz/zest-ramen-new-york-8?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
L'Antagoniste,4.5,299,3,"French, Breakfast_and_Brunch, Wine_Bars",Brooklyn,NY,11221,40.68501,-73.92961,"238 Malcolm X Blvd Brooklyn, NY 11221",https://www.yelp.com/biz/l-antagoniste-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Double_Chicken_Please,4.5,161,2,"Cocktail_Bars, Burgers, Sandwiches",New York,NY,10002,40.719584,-73.990486,"115 Allen St New York, NY 10002",https://www.yelp.com/biz/double-chicken-please-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Sweatshop_Cafe,4.5,368,2,"Coffee_and_Tea, Australian, Breakfast_and_Brunch",Brooklyn,NY,11211,40.7149542,-73.959786,"232 Metropolitan Ave Brooklyn, NY 11211",https://www.yelp.com/biz/sweatshop-cafe-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Amami_Bar_and_Restaurant,4.5,198,2,"Japanese, Sushi_Bars, Cocktail_Bars",Brooklyn,NY,11222,40.723548,-73.952194,"57 Nassau Ave Brooklyn, NY 11222",https://www.yelp.com/biz/amami-bar-and-restaurant-brooklyn?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
White_Horse_Tavern_Financial_District,4,384,2,"Pubs, Burgers, ",New York,NY,10004,40.70372,-74.01237,"25 Bridge St New York, NY 10004",https://www.yelp.com/biz/white-horse-tavern-financial-district-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Russ_&_Daughters_Cafe,4,1058,2,"Bagels, Coffee_and_Tea, Deli",New York,NY,10002,40.71962532,-73.98957589,"127 Orchard St New York, NY 10002",https://www.yelp.com/biz/russ-and-daughters-cafe-new-york-5?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
wagamama_midtown,4,147,2,Asian_Fusion,New York,NY,10019,40.76316041,-73.97885444,"100 W 55th St New York, NY 10019",https://www.yelp.com/biz/wagamama-midtown-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Clam,4,409,3,"Seafood, New_American, Cocktail_Bars",New York,NY,10014,40.73030766,-74.00680304,"420 Hudson St New York, NY 10014",https://www.yelp.com/biz/the-clam-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Piccola_Cucina_Estiatorio,4.5,176,3,"Italian, Seafood",New York,NY,10012,40.7246,-74.0029799,"75 Thompson St New York, NY 10012",https://www.yelp.com/biz/piccola-cucina-estiatorio-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
The_Grey_Dog,4,60,2,"Breakfast_and_Brunch, American_Traditional, Coffee_and_Tea",New York,NY,10010,40.745014,-73.990886,"55 W 26th St New York, NY 10010",https://www.yelp.com/biz/the-grey-dog-new-york-11?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
La_Bonbonniere,4,401,2,"Breakfast_and_Brunch, Burgers, Diners",New York,NY,10014,40.73777,-74.00433627,"28 8th Ave New York, NY 10014",https://www.yelp.com/biz/la-bonbonniere-new-york?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
Brooklyn_Suya,4.5,90,2,"African, Fast_Food",Brooklyn,NY,11216,40.67402,-73.95661,"717 Franklin Ave Brooklyn, NY 11216",https://www.yelp.com/biz/brooklyn-suya-brooklyn-2?adjust_creative=g98UKJoNIm4WCojBNMJKvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g98UKJoNIm4WCojBNMJKvA
